event_id_cnty,event_date,year,event_type,actor1,actor2,latitude,longitude,fatalities,dyad_name
UKR21909,23/06/2019 00:00,2019,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.416,38.1346,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
RUS2608,23/06/2019 00:00,2019,Battles,Unidentified Armed Group (Russia),Police Forces of Russia (2000-),43.3119,45.689,3,Unidentified Armed Group (Russia) - Police Forces of Russia (2000-)
UKR40348,22/06/2019 00:00,2019,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Military Forces of Ukraine (2014-2019),47.8281,37.6605,1,Unidentified Armed Group (Ukraine) - Military Forces of Ukraine (2014-2019)
UKR21885,22/06/2019 00:00,2019,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Military Forces of Ukraine (2014-2019),48.7568,38.9631,3,Unidentified Armed Group (Ukraine) - Military Forces of Ukraine (2014-2019)
RUS2599,22/06/2019 00:00,2019,Battles,Islamic State (Russia),Police Forces of Russia (2000-),43.1627,46.653,2,Islamic State (Russia) - Police Forces of Russia (2000-)
UKR21725,19/06/2019 00:00,2019,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.416,38.1346,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR21708,19/06/2019 00:00,2019,Explosions/Remote violence,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.7158,37.5919,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR21613,17/06/2019 00:00,2019,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.0987,37.8199,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR22288,15/06/2019 00:00,2019,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Civilians (Ukraine),48.3133,38.0416,1,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
UKR21880,11/06/2019 00:00,2019,Violence against civilians,Police Forces of Ukraine (2014-2019),Civilians (Ukraine),49.2296,28.4659,1,Police Forces of Ukraine (2014-2019) - Civilians (Ukraine)
UKR21306,11/06/2019 00:00,2019,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.416,38.1346,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR22679,10/06/2019 00:00,2019,Violence against civilians,Unidentified Armed Group (Ukraine),Civilians (Ukraine),44.8027,33.8698,1,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
UKR21256,10/06/2019 00:00,2019,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.2138,37.8797,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR20854,07/06/2019 00:00,2019,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.4263,38.1711,2,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR24698,05/06/2019 00:00,2019,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Civilians (Ukraine),48.5337,38.4,1,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
UKR24681,05/06/2019 00:00,2019,Violence against civilians,Unidentified Armed Group (Ukraine),Civilians (Ukraine),49.7961,36.5904,1,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
UKR20836,05/06/2019 00:00,2019,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1478,37.7881,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR21053,04/06/2019 00:00,2019,Explosions/Remote violence,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.2092,37.7926,2,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR20888,04/06/2019 00:00,2019,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.3133,38.0416,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR20583,27/05/2019 00:00,2019,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.6333,38.378,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR20584,27/05/2019 00:00,2019,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.4046,38.0817,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR20585,27/05/2019 00:00,2019,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.3435,37.942,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR20459,24/05/2019 00:00,2019,Explosions/Remote violence,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.0669,37.6664,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
RUS2446,24/05/2019 00:00,2019,Battles,Police Forces of Russia (2000-),Unidentified Armed Group (Russia),43.207,46.8679,3,Police Forces of Russia (2000-) - Unidentified Armed Group (Russia)
UKR20366,22/05/2019 00:00,2019,Violence against civilians,Unidentified Armed Group (Ukraine),Civilians (Moldova),46.5755,30.8852,1,Unidentified Armed Group (Ukraine) - Civilians (Moldova)
UKR20252,18/05/2019 00:00,2019,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Civilians (Ukraine),49.9808,36.2527,2,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
UKR20151,17/05/2019 00:00,2019,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Civilians (Ukraine),49.2783,38.9107,1,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
UKR20144,16/05/2019 00:00,2019,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1478,37.7881,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR25019,15/05/2019 00:00,2019,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Civilians (Ukraine),49.7961,36.5904,1,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
UKR20034,14/05/2019 00:00,2019,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.5837,38.3572,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR19717,08/05/2019 00:00,2019,Explosions/Remote violence,NAF: United Armed Forces of Novorossiya,Civilians (Ukraine),48.0046,37.8401,1,NAF: United Armed Forces of Novorossiya - Civilians (Ukraine)
UKR19722,08/05/2019 00:00,2019,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1269,37.7527,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR19698,07/05/2019 00:00,2019,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Civilians (Ukraine),47.6354,34.6277,1,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
UKR19686,07/05/2019 00:00,2019,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.3564,37.9269,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR19694,07/05/2019 00:00,2019,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.416,38.1346,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR19637,05/05/2019 00:00,2019,Violence against civilians,Unidentified Armed Group (Ukraine),Civilians (Ukraine),50.361,31.3217,1,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
UKR19618,04/05/2019 00:00,2019,Violence against civilians,Unidentified Armed Group (Ukraine),Civilians (Ukraine),49.4285,32.0621,1,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
UKR25015,04/05/2019 00:00,2019,Violence against civilians,Unidentified Armed Group (Ukraine),Civilians (Ukraine),50.4496,30.5224,1,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
UKR19445,01/05/2019 00:00,2019,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.7158,37.5919,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR19403,30/04/2019 00:00,2019,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.9425,37.505,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR40345,29/04/2019 00:00,2019,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Military Forces of Ukraine (2014-2019),47.1478,37.7881,2,Unidentified Armed Group (Ukraine) - Military Forces of Ukraine (2014-2019)
UKR19356,28/04/2019 00:00,2019,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Civilians (Ukraine),47.585,31.3321,1,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
UKR22677,25/04/2019 00:00,2019,Violence against civilians,Unidentified Armed Group (Ukraine),Civilians (Ukraine),44.9683,33.607,1,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
UKR19177,24/04/2019 00:00,2019,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.079,37.7635,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR19176,24/04/2019 00:00,2019,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.4292,38.0094,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR19120,23/04/2019 00:00,2019,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.3564,37.9269,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR19127,23/04/2019 00:00,2019,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.0996,37.8254,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR19126,23/04/2019 00:00,2019,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.1716,37.8597,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR19128,23/04/2019 00:00,2019,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,47.9451,37.5465,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR19125,23/04/2019 00:00,2019,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.079,37.7635,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR19079,22/04/2019 00:00,2019,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.6191,38.4281,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR19085,22/04/2019 00:00,2019,Explosions/Remote violence,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.7482,38.8686,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR19343,19/04/2019 00:00,2019,Violence against civilians,Police Forces of Ukraine (2014-2019),Civilians (Ukraine),48.4593,35.0386,1,Police Forces of Ukraine (2014-2019) - Civilians (Ukraine)
UKR18862,18/04/2019 00:00,2019,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,47.2352,37.8638,3,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR18786,15/04/2019 00:00,2019,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1269,37.7527,2,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR25761,14/04/2019 00:00,2019,Violence against civilians,Unidentified Armed Group (Ukraine),Civilians (Ukraine),50.0767,29.9177,1,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
UKR18673,12/04/2019 00:00,2019,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.1394,37.7497,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR18701,12/04/2019 00:00,2019,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.2444,37.9747,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR18702,12/04/2019 00:00,2019,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.3767,37.9636,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
RUS2168,12/04/2019 00:00,2019,Battles,Police Forces of Russia (2000-) Federal Security Service,Islamic State (Russia),57.1522,65.5272,2,Police Forces of Russia (2000-) Federal Security Service - Islamic State (Russia)
