"","eventid","iyear","longitude","latitude","nkill","suicide_txt"
"448",201211040004,2012-01-01,39.646123,-0.45612,1,"No"
"449",201211070001,2012-01-01,45.326114,2.059818,1,"No"
"450",201211160011,2012-01-01,39.646123,-0.45612,2,"No"
"451",201211180008,2012-01-01,36.821107,-1.28518,10,"No"
"452",201211240012,2012-01-01,44.247902,1.876646,0,"No"
"453",201211250016,2012-01-01,42.546652,-0.357847,4,"No"
"454",201212030023,2012-01-01,44.692714,1.7046,NA,"No"
"455",201212050003,2012-01-01,36.821107,-1.28518,1,"No"
"456",201212050018,2012-01-01,45.326114,2.059818,0,"No"
"457",201212090018,2012-01-01,39.646123,-0.45612,2,"No"
"458",201212140004,2012-01-01,45.326114,2.059818,4,"Yes"
"459",201212140016,2012-01-01,40.313636,0.114247,0,"No"
"460",201212160017,2012-01-01,42.546652,-0.357847,NA,"No"
"461",201212190016,2012-01-01,36.821107,-1.28518,0,"No"
"462",201212240009,2012-01-01,42.236244,3.503923,2,"No"
"463",201212240020,2012-01-01,45.299386,4.321015,4,"No"
"464",201212310035,2012-01-01,42.546652,-0.357847,NA,"No"
"465",201301020026,2013-01-01,44.768691,1.716342,0,"No"
"466",201301040001,2013-01-01,40.284659,0.191277,2,"No"
"467",201301070004,2013-01-01,39.646123,-0.45612,1,"No"
"468",201301090008,2013-01-01,41.844706,3.938715,0,"No"
"469",201301110030,2013-01-01,39.646099,-0.453229,2,"No"
"470",201301160005,2013-01-01,39.646123,-0.45612,5,"No"
"471",201301170003,2013-01-01,40.307877,0.0537,2,"Yes"
"472",201301170029,2013-01-01,46.622805,4.684885,2,"No"
"473",201301180004,2013-01-01,45.326114,2.059818,1,"No"
"474",201301190014,2013-01-01,42.073333,0.515556,9,"No"
"475",201301220039,2013-01-01,42.280336,2.349308,4,"No"
"476",201301250023,2013-01-01,42.459645,1.58855,1,"No"
"477",201301280014,2013-01-01,40.307877,0.0537,0,"No"
"478",201301290012,2013-01-01,45.326114,2.059818,3,"Yes"
"479",201301310024,2013-01-01,40.313636,0.114247,0,"No"
"480",201302010022,2013-01-01,45.326114,2.059818,0,"No"
"481",201302010023,2013-01-01,45.202402,4.73538,1,"No"
"482",201302040026,2013-01-01,39.645464,-0.453142,1,"No"
"483",201302110001,2013-01-01,47.429032,6.774396,5,"Yes"
"484",201302120018,2013-01-01,44.692946,1.704184,0,"No"
"485",201302120039,2013-01-01,41.844706,3.938715,1,"No"
"486",201302130010,2013-01-01,45.326114,2.059818,2,"No"
"487",201302150002,2013-01-01,48.488015,8.403307,1,"No"
"488",201302160029,2013-01-01,45.326114,2.059818,1,"No"
"489",201302190017,2013-01-01,45.326114,2.059818,3,"No"
"490",201302210001,2013-01-01,40.87599,0.349466,7,"No"
"491",201302260009,2013-01-01,43.646581,3.115641,4,"No"
"492",201303010005,2013-01-01,45.326114,2.059818,1,"Yes"
"493",201303010006,2013-01-01,45.326114,2.059818,5,"Yes"
"494",201303060042,2013-01-01,40.313636,0.114247,1,"No"
"495",201303130010,2013-01-01,45.326114,2.059818,0,"No"
"496",201303140008,2013-01-01,45.326114,2.059818,1,"No"
"497",201303180004,2013-01-01,45.326114,2.059818,11,"Yes"
"498",201303180010,2013-01-01,43.890526,4.120602,1,"No"
"499",201303190022,2013-01-01,41.844706,3.938715,1,"No"
"500",201303210004,2013-01-01,45.326114,2.059818,1,"Yes"
"501",201303240008,2013-01-01,45.326114,2.059818,1,"No"
"502",201304020010,2013-01-01,45.326114,2.059818,0,"No"
"503",201304040012,2013-01-01,44.768691,1.716342,1,"No"
"504",201304080015,2013-01-01,45.326114,2.059818,0,"No"
"505",201304090024,2013-01-01,47.429032,6.774396,1,"No"
"506",201304130003,2013-01-01,45.326114,2.059818,5,"No"
"507",201304140004,2013-01-01,45.326114,2.059818,38,"Yes"
"508",201304150055,2013-01-01,44.511845,2.71581,1,"No"
"509",201304160047,2013-01-01,45.202402,4.73538,0,"No"
"510",201304180005,2013-01-01,39.645464,-0.453142,10,"No"
"511",201304180008,2013-01-01,45.326114,2.059818,1,"No"
"512",201304270041,2013-01-01,42.201812,2.451949,0,"No"
"513",201305030021,2013-01-01,42.546652,-0.357847,0,"No"
"514",201305050016,2013-01-01,45.326114,2.059818,9,"Yes"
"515",201305050020,2013-01-01,44.529977,1.789637,2,"No"
"516",201305090018,2013-01-01,42.546652,-0.357847,3,"No"
"517",201305110011,2013-01-01,41.844706,3.938715,2,"No"
"518",201305130008,2013-01-01,43.472128,3.312293,5,"No"
"519",201305140009,2013-01-01,45.326114,2.059818,NA,"No"
"520",201305140011,2013-01-01,39.172339,0.732717,NA,"No"
"521",201305250009,2013-01-01,40.87599,0.349466,3,"No"
"522",201305250010,2013-01-01,40.87599,0.349466,3,"No"
"523",201305250011,2013-01-01,43.646581,3.115641,1,"No"
"524",201305270014,2013-01-01,42.4475,-0.389333,0,"No"
"525",201305300038,2013-01-01,42.546652,-0.357847,0,"No"
"526",201306050033,2013-01-01,45.37138,2.780083,5,"No"
"527",201306060023,2013-01-01,44.028704,1.114228,2,"No"
"528",201306080025,2013-01-01,40.307877,0.0537,0,"No"
"529",201306080026,2013-01-01,40.313636,0.114247,0,"No"
"530",201306080028,2013-01-01,45.326114,2.059818,1,"No"
"531",201306150009,2013-01-01,44.893682,2.619745,7,"No"
"532",201306160050,2013-01-01,45.326114,2.059818,0,"No"
"533",201306190002,2013-01-01,45.326114,2.059818,16,"No"
"534",201306240003,2013-01-01,40.053448,1.746832,0,"No"
"535",201306250005,2013-01-01,40.053448,1.746832,0,"No"
"536",201306250024,2013-01-01,41.832576,0.671342,NA,"No"
"537",201306250028,2013-01-01,43.483738,2.482519,10,"No"
"538",201306270040,2013-01-01,44.028704,1.114228,2,"No"
"539",201307050040,2013-01-01,39.645464,-0.453142,0,"No"
"540",201307070037,2013-01-01,47.429032,6.774396,1,"No"
"541",201307120009,2013-01-01,45.326114,2.059818,12,"Yes"
"542",201307120011,2013-01-01,45.326114,2.059818,2,"No"
"543",201307130043,2013-01-01,45.326114,2.059818,3,"No"
"544",201307160017,2013-01-01,45.326114,2.059818,0,"No"
"545",201307170004,2013-01-01,42.546652,-0.357847,2,"No"
"546",201307170042,2013-01-01,NA,NA,1,"No"
"547",201307210033,2013-01-01,45.500641,2.777264,4,"No"
"548",201307230041,2013-01-01,45.326114,2.059818,2,"No"
"549",201307230045,2013-01-01,42.546652,-0.357847,1,"No"
"550",201307240005,2013-01-01,45.326114,2.059818,1,"No"
"551",201307240051,2013-01-01,45.326114,2.059818,0,"No"
"552",201307250056,2013-01-01,45.326114,2.059818,0,"No"
"553",201307270021,2013-01-01,45.326114,2.059818,3,"Yes"
"554",201307280066,2013-01-01,42.546652,-0.357847,0,"No"
"555",201307310015,2013-01-01,45.202402,4.73538,1,"No"
"556",201308010019,2013-01-01,45.326114,2.059818,0,"No"
"557",201308010020,2013-01-01,45.326114,2.059818,0,"No"
"558",201308040026,2013-01-01,45.326114,2.059818,0,"No"
"559",201308040028,2013-01-01,45.326114,2.059818,0,"No"
"560",201308040029,2013-01-01,45.326114,2.059818,0,"No"
"561",201308040030,2013-01-01,45.326114,2.059818,0,"No"
"562",201308040032,2013-01-01,45.326114,2.059818,0,"No"
"563",201308040038,2013-01-01,45.326114,2.059818,0,"No"
"564",201308040039,2013-01-01,45.326114,2.059818,0,"No"
"565",201308040040,2013-01-01,45.326114,2.059818,0,"No"
"566",201308040041,2013-01-01,45.326114,2.059818,0,"No"
"567",201308040042,2013-01-01,45.326114,2.059818,0,"No"
"568",201308040043,2013-01-01,45.326114,2.059818,0,"No"
"569",201308040044,2013-01-01,45.326114,2.059818,0,"No"
"570",201308060032,2013-01-01,45.326114,2.059818,1,"No"
"571",201308060038,2013-01-01,41.619649,2.204822,4,"No"
"572",201308070047,2013-01-01,49.179656,11.274795,0,"No"
"573",201308110012,2013-01-01,45.500641,2.777264,0,"No"
"574",201308150001,2013-01-01,45.326114,2.059818,0,"No"
"575",201308160017,2013-01-01,39.645464,-0.453142,4,"No"
"576",201308160028,2013-01-01,42.546652,-0.357847,1,"No"
"577",201308160032,2013-01-01,43.75377,3.533158,NA,"No"
"578",201308170001,2013-01-01,45.326114,2.059818,1,"No"
"579",201308170037,2013-01-01,44.689036,2.667362,NA,"No"
"580",201308190022,2013-01-01,42.546652,-0.357847,0,"No"
"581",201308260044,2013-01-01,43.947601,4.787206,4,"No"
"582",201308270031,2013-01-01,45.202402,4.73538,0,"No"
"583",201308270035,2013-01-01,44.768691,1.716342,0,"No"
"584",201308290012,2013-01-01,46.622805,4.684885,10,"No"
"585",201308310007,2013-01-01,44.692946,1.704184,NA,"No"
"586",201309030020,2013-01-01,44.768691,1.716342,0,"No"
"587",201309030029,2013-01-01,43.646581,3.115641,1,"No"
"588",201309040030,2013-01-01,45.326114,2.059818,0,"No"
"589",201309040031,2013-01-01,45.326114,2.059818,1,"No"
"590",201309040033,2013-01-01,45.326114,2.059818,0,"No"
"591",201309040035,2013-01-01,45.326114,2.059818,0,"No"
"592",201309040037,2013-01-01,45.326114,2.059818,0,"No"
"593",201309050016,2013-01-01,45.326114,2.059818,1,"Yes"
"594",201309070001,2013-01-01,45.326114,2.059818,8,"No"
"595",201309070002,2013-01-01,45.326114,2.059818,8,"Yes"
"596",201309070032,2013-01-01,41.844706,3.938715,2,"No"
"597",201309090023,2013-01-01,45.326114,2.059818,0,"No"
"598",201309110029,2013-01-01,45.202402,4.73538,1,"No"
"599",201309120015,2013-01-01,42.546652,-0.357847,20,"No"
"600",201309210001,2013-01-01,36.821107,-1.28518,72,"No"
"601",201309250003,2013-01-01,40.053448,1.746832,1,"No"
"602",201309260003,2013-01-01,41.844706,3.938715,2,"No"
"603",201309260036,2013-01-01,40.284659,0.191277,0,"No"
"604",201309290042,2013-01-01,29.459606,0.495944,NA,"No"
"605",201310070047,2013-01-01,41.877171,3.926858,2,"No"
"606",201310080067,2013-01-01,44.028704,1.114228,NA,"No"
"607",201310100047,2013-01-01,42.546652,-0.357847,2,"No"
"608",201310100051,2013-01-01,42.547291,3.808284,1,"No"
"609",201310130039,2013-01-01,38.807635,8.984457,2,"Yes"
"610",201310170043,2013-01-01,40.313636,0.114247,0,"No"
"611",201310170053,2013-01-01,44.813004,1.854992,0,"No"
"612",201310190002,2013-01-01,45.202402,4.73538,16,"Yes"
"613",201310220046,2013-01-01,45.500641,2.777264,NA,"No"
"614",201310250055,2013-01-01,45.326114,2.059818,2,"No"
"615",201310260056,2013-01-01,43.243996,4.05339,NA,"No"
"616",201310290056,2013-01-01,42.461409,-0.374819,4,"No"
"617",201310300047,2013-01-01,45.326114,2.059818,1,"No"
"618",201310310025,2013-01-01,42.546652,-0.357847,0,"No"
"619",201311070013,2013-01-01,44.769288,1.722171,1,"No"
"620",201311080005,2013-01-01,45.326114,2.059818,4,"No"
"621",201311080015,2013-01-01,49.179656,11.274795,3,"No"
"622",201311080016,2013-01-01,49.179656,11.274795,0,"No"
"623",201311110039,2013-01-01,48.488015,8.403307,0,"Yes"
"624",201311190003,2013-01-01,45.202402,4.73538,28,"Yes"
"625",201311190028,2013-01-01,45.326114,2.059818,NA,"No"
"626",201311230006,2013-01-01,45.326114,2.059818,1,"No"
"627",201311240052,2013-01-01,43.658888,3.118549,3,"No"
"628",201311250013,2013-01-01,44.511845,2.71581,0,"No"
"629",201311250014,2013-01-01,42.546652,-0.357847,1,"No"
"630",201311280012,2013-01-01,45.500641,2.777264,1,"No"
"631",201311300002,2013-01-01,45.326114,2.059818,1,"No"
"632",201312020003,2013-01-01,43.4,3.183333,0,"No"
"633",201312030002,2013-01-01,45.326114,2.059818,2,"No"
"634",201312030004,2013-01-01,41.441251,2.686176,3,"No"
"635",201312050020,2013-01-01,49.179656,11.274795,10,"Yes"
"636",201312070018,2013-01-01,46.616667,4.683333,1,"No"
"637",201312070031,2013-01-01,46.622805,4.684885,1,"No"
"638",201312100001,2013-01-01,40.87599,0.349466,9,"No"
"639",201312100013,2013-01-01,42.546652,-0.357847,1,"No"
"640",201312110023,2013-01-01,43.646581,3.115641,NA,"No"
"641",201312110024,2013-01-01,43.646581,3.115641,NA,"No"
"642",201312110025,2013-01-01,43.646581,3.115641,NA,"No"
"643",201312110026,2013-01-01,43.646581,3.115641,NA,"No"
"644",201312110027,2013-01-01,43.646581,3.115641,NA,"No"
"645",201312110028,2013-01-01,43.646581,3.115641,NA,"No"
"646",201312140012,2013-01-01,36.821107,-1.28518,4,"No"
"647",201312140014,2013-01-01,40.053448,1.746832,1,"No"
"648",201312150007,2013-01-01,45.326114,2.059818,1,"No"
"649",201312170019,2013-01-01,42.280336,2.349308,1,"No"
"650",201312180012,2013-01-01,45.336946,2.118738,6,"No"
"651",201312180013,2013-01-01,44.893682,2.619745,2,"No"
"652",201312180016,2013-01-01,40.053448,1.746832,2,"No"
"653",201312200012,2013-01-01,45.326114,2.059818,1,"No"
"654",201312220007,2013-01-01,45.326114,2.059818,1,"No"
"655",201312240004,2013-01-01,42.280336,2.349308,5,"No"
"656",201312260004,2013-01-01,42.546652,-0.357847,NA,"No"
"657",201312270006,2013-01-01,45.326114,2.059818,11,"No"
"658",201312270009,2013-01-01,45.118061,2.14383,1,"No"
"659",201312280031,2013-01-01,45.326114,2.059818,0,"No"
"660",201312290008,2013-01-01,45.326114,2.059818,NA,"No"
"661",201312300009,2013-01-01,40.284659,0.191277,0,"No"
"662",201312300011,2013-01-01,42.073333,0.515556,4,"No"
"663",201312310002,2013-01-01,45.326114,2.059818,NA,"No"
"664",201312310003,2013-01-01,45.326114,2.059818,0,"No"
"665",201312310007,2013-01-01,47.429032,6.774396,0,"No"
"666",201401010002,2014-01-01,45.326114,2.059818,4,"Yes"
"667",201401010005,2014-01-01,42.598368,1.097128,NA,"No"
"668",201401010039,2014-01-01,45.326114,2.059818,7,"Yes"
"669",201401010040,2014-01-01,45.326114,2.059818,0,"No"
"670",201401020007,2014-01-01,43.646581,3.115641,3,"No"
"671",201401040001,2014-01-01,44.079391,2.799108,NA,"No"
"672",201401040003,2014-01-01,45.326114,2.059818,2,"No"
"673",201401040015,2014-01-01,45.326114,2.059818,1,"No"
"674",201401040016,2014-01-01,36.850277,-1.26487,0,"No"
"675",201401050013,2014-01-01,45.326114,2.059818,0,"No"
"676",201401070003,2014-01-01,45.326114,2.059818,1,"No"
"677",201401070007,2014-01-01,45.326114,2.059818,1,"No"
"678",201401070009,2014-01-01,44.893682,2.619745,2,"No"
"679",201401080005,2014-01-01,45.326114,2.059818,1,"No"
"680",201401090032,2014-01-01,45.326114,2.059818,NA,"No"
"681",201401090034,2014-01-01,45.326114,2.059818,NA,"No"
"682",201401110043,2014-01-01,45.326114,2.059818,0,"No"
"683",201401120038,2014-01-01,45.326114,2.059818,1,"No"
"684",201401120049,2014-01-01,43.029149,4.535319,2,"No"
"685",201401120050,2014-01-01,46.009415,2.657589,NA,"No"
"686",201401120051,2014-01-01,47.429032,6.774396,1,"No"
"687",201401130054,2014-01-01,43.890526,4.120602,3,"No"
"688",201401150018,2014-01-01,43.251873,3.816297,NA,"No"
"689",201401180062,2014-01-01,45.326114,2.059818,1,"No"
"690",201401190008,2014-01-01,45.326114,2.059818,NA,"No"
"691",201401200015,2014-01-01,43.483738,2.482519,NA,"No"
"692",201401210069,2014-01-01,42.280336,2.349308,0,"No"
"693",201401210070,2014-01-01,44.526449,1.639161,0,"No"
"694",201401210071,2014-01-01,44.028704,1.114228,0,"No"
"695",201401220005,2014-01-01,41.586938,-1.637894,NA,"No"
"696",201401220006,2014-01-01,42.546652,-0.357847,0,"No"
"697",201401230007,2014-01-01,45.326114,2.059818,0,"No"
"698",201401240055,2014-01-01,42.977068,2.405815,0,"No"
"699",201401250016,2014-01-01,41.877171,3.926858,2,"No"
"700",201401250017,2014-01-01,45.202402,4.73538,2,"No"
"701",201401250044,2014-01-01,47.429032,6.774396,1,"No"
"702",201401270009,2014-01-01,48.488015,8.403307,1,"No"
"703",201401270021,2014-01-01,44.247902,1.876646,NA,"No"
"704",201402020042,2014-01-01,45.326114,2.059818,1,"No"
"705",201402030040,2014-01-01,45.326114,2.059818,0,"No"
"706",201402030041,2014-01-01,45.326114,2.059818,0,"No"
"707",201402030042,2014-01-01,45.326114,2.059818,0,"No"
"708",201402030047,2014-01-01,45.326114,2.059818,0,"No"
"709",201402030052,2014-01-01,41.877171,3.926858,3,"No"
"710",201402040026,2014-01-01,45.326114,2.059818,NA,"No"
"711",201402070005,2014-01-01,45.326114,2.059818,1,"No"
"712",201402070058,2014-01-01,44.526449,1.639161,NA,"No"
"713",201402100011,2014-01-01,45.326114,2.059818,0,"No"
"714",201402100012,2014-01-01,45.326114,2.059818,0,"No"
"715",201402100024,2014-01-01,39.588626,-4.188921,0,"No"
"716",201402110005,2014-01-01,45.326114,2.059818,0,"No"
"717",201402130014,2014-01-01,45.326114,2.059818,7,"No"
"718",201402130022,2014-01-01,45.500641,2.777264,NA,"No"
"719",201402130062,2014-01-01,45.326114,2.059818,0,"No"
"720",201402170098,2014-01-01,45.326114,2.059818,0,"No"
"721",201402190091,2014-01-01,45.326114,2.059818,1,"No"
"722",201402190092,2014-01-01,45.326114,2.059818,1,"No"
"723",201402210001,2014-01-01,45.326114,2.059818,11,"Yes"
"724",201402220029,2014-01-01,45.326114,2.059818,NA,"No"
"725",201402220073,2014-01-01,42.546652,-0.357847,1,"No"
"726",201402230010,2014-01-01,42.546652,-0.357847,0,"No"
"727",201402240024,2014-01-01,43.646581,3.115641,NA,"No"
"728",201402240090,2014-01-01,46.622805,4.684885,NA,"No"
"729",201402250066,2014-01-01,45.326114,2.059818,1,"No"
"730",201402250068,2014-01-01,45.326114,2.059818,1,"No"
"731",201402270009,2014-01-01,45.326114,2.059818,13,"Yes"
"732",201403010009,2014-01-01,42.546652,-0.357847,3,"No"
"733",201403040002,2014-01-01,43.564832,0.925427,3,"No"
"734",201403040005,2014-01-01,42.546652,-0.357847,1,"No"
"735",201403040046,2014-01-01,45.326114,2.059818,NA,"No"
"736",201403050001,2014-01-01,45.326114,2.059818,NA,"No"
"737",201403060013,2014-01-01,45.271226,2.080924,0,"No"
"738",201403060014,2014-01-01,42.546652,-0.357847,NA,"No"
"739",201403080023,2014-01-01,45.326114,2.059818,NA,"No"
"740",201403080024,2014-01-01,45.326114,2.059818,1,"No"
"741",201403080026,2014-01-01,45.326114,2.059818,NA,"No"
"742",201403090004,2014-01-01,42.618493,1.134459,NA,"No"
"743",201403090006,2014-01-01,42.777894,0.495342,NA,"No"
"744",201403090007,2014-01-01,42.524631,3.154882,NA,"No"
"745",201403090014,2014-01-01,45.326114,2.059818,NA,"No"
"746",201403090015,2014-01-01,45.326114,2.059818,NA,"No"
"747",201403100016,2014-01-01,45.326114,2.059818,1,"No"
"748",201403100019,2014-01-01,45.326114,2.059818,NA,"No"
"749",201403100020,2014-01-01,45.326114,2.059818,NA,"No"
"750",201403100021,2014-01-01,45.326114,2.059818,1,"No"
"751",201403110016,2014-01-01,45.326114,2.059818,6,"No"
"752",201403110017,2014-01-01,43.646581,3.115641,NA,"No"
"753",201403140035,2014-01-01,45.57115,3.856237,3,"No"
"754",201403140036,2014-01-01,45.57115,3.856237,2,"No"
"755",201403150035,2014-01-01,47.429032,6.774396,1,"No"
"756",201403150036,2014-01-01,45.326114,2.059818,1,"Yes"
"757",201403150037,2014-01-01,45.326114,2.059818,1,"No"
"758",201403170028,2014-01-01,45.326114,2.059818,0,"No"
"759",201403170030,2014-01-01,45.15723,2.099684,1,"Yes"
"760",201403170037,2014-01-01,39.677613,-4.041179,0,"No"
"761",201403200012,2014-01-01,42.489719,3.151721,NA,"No"
"762",201403200038,2014-01-01,39.677613,-4.041179,0,"No"
"763",201403210011,2014-01-01,41.844706,3.938715,2,"No"
"764",201403220009,2014-01-01,44.529977,1.789637,1,"No"
"765",201403230009,2014-01-01,44.078561,2.798167,8,"No"
"766",201403230011,2014-01-01,39.647757,-4.090507,6,"No"
"767",201403230013,2014-01-01,45.326114,2.059818,1,"No"
"768",201403240007,2014-01-01,45.118061,2.14383,0,"No"
"769",201403240009,2014-01-01,42.546652,-0.357847,1,"No"
"770",201403240012,2014-01-01,41.844706,3.938715,0,"No"
"771",201403240014,2014-01-01,45.326114,2.059818,NA,"No"
"772",201403260014,2014-01-01,42.546652,-0.357847,6,"No"
"773",201403260016,2014-01-01,42.460795,-0.3771,NA,"No"
"774",201403270007,2014-01-01,42.546652,-0.357847,1,"No"
"775",201403270009,2014-01-01,43.646581,3.115641,0,"No"
"776",201403280012,2014-01-01,44.028704,1.114228,3,"No"
"777",201403280015,2014-01-01,44.768691,1.716342,1,"No"
"778",201403280018,2014-01-01,42.546652,-0.357847,1,"No"
"779",201403290016,2014-01-01,44.768691,1.716342,1,"No"
"780",201403290017,2014-01-01,45.326114,2.059818,1,"No"
"781",201403300005,2014-01-01,42.546652,-0.357847,3,"No"
"782",201403310008,2014-01-01,36.849607,-1.267735,2,"No"
"783",201403310013,2014-01-01,36.849607,-1.267735,2,"No"
"784",201403310014,2014-01-01,36.849607,-1.267735,2,"No"
"785",201404020001,2014-01-01,45.326114,2.059818,3,"No"
"786",201404020045,2014-01-01,36.861752,-1.275147,0,"No"
"787",201404030018,2014-01-01,45.458617,4.335319,2,"No"
"788",201404030042,2014-01-01,40.307877,0.0537,0,"No"
"789",201404030044,2014-01-01,47.85524,4.656037,2,"No"
"790",201404050058,2014-01-01,45.326114,2.059818,2,"No"
"791",201404050071,2014-01-01,43.646581,3.115641,4,"No"
"792",201404060050,2014-01-01,45.326114,2.059818,1,"No"
"793",201404060062,2014-01-01,41.844706,3.938715,0,"No"
"794",201404060063,2014-01-01,41.844706,3.938715,0,"No"
"795",201404070028,2014-01-01,44.021065,1.107268,NA,"No"
"796",201404080017,2014-01-01,44.021065,1.107268,NA,"No"
"797",201404080038,2014-01-01,45.880358,5.308011,1,"No"
"798",201404080042,2014-01-01,45.326114,2.059818,0,"No"
"799",201404080043,2014-01-01,41.844706,3.938715,1,"No"
"800",201404080044,2014-01-01,46.622805,4.684885,NA,"No"
"801",201404090053,2014-01-01,45.326114,2.059818,1,"No"
"802",201404090056,2014-01-01,45.326114,2.059818,1,"No"
"803",201404100001,2014-01-01,46.622805,4.684885,11,"No"
"804",201404110002,2014-01-01,45.326114,2.059818,0,"No"
"805",201404110031,2014-01-01,46.622805,4.684885,1,"No"
"806",201404130003,2014-01-01,42.546652,-0.357847,NA,"No"
"807",201404140002,2014-01-01,45.326114,2.059818,1,"No"
"808",201404150001,2014-01-01,42.546652,-0.357847,2,"No"
"809",201404160001,2014-01-01,45.118061,2.14383,0,"No"
"810",201404200010,2014-01-01,41.008111,0.412115,2,"No"
"811",201404200011,2014-01-01,44.775801,2.648183,NA,"No"
"812",201404210017,2014-01-01,45.326114,2.059818,1,"No"
"813",201404210018,2014-01-01,45.326114,2.059818,1,"No"
"814",201404210019,2014-01-01,43.646581,3.115641,3,"No"
"815",201404210020,2014-01-01,44.988398,1.996396,4,"No"
"816",201404220016,2014-01-01,45.326114,2.059818,1,"No"
"817",201404220017,2014-01-01,45.202402,4.73538,1,"No"
"818",201404230008,2014-01-01,40.369253,0.000134,0,"No"
"819",201404230011,2014-01-01,36.836031,-1.270043,4,"No"
"820",201404230013,2014-01-01,45.326114,2.059818,NA,"No"
"821",201404240021,2014-01-01,44.623706,1.728906,0,"No"
"822",201404260036,2014-01-01,45.326114,2.059818,1,"No"
"823",201404270041,2014-01-01,44.768691,1.716342,1,"No"
"824",201404270042,2014-01-01,45.326114,2.059818,4,"No"
"825",201404290063,2014-01-01,42.777894,0.495342,NA,"No"
"826",201405010065,2014-01-01,41.844706,3.938715,2,"No"
"827",201405030021,2014-01-01,45.326114,2.059818,5,"No"
"828",201405030024,2014-01-01,45.326114,2.059818,0,"No"
"829",201405030051,2014-01-01,39.677613,-4.041179,3,"No"
"830",201405030053,2014-01-01,39.677613,-4.041179,0,"No"
"831",201405040039,2014-01-01,36.82181,-1.290063,2,"No"
"832",201405040040,2014-01-01,36.82181,-1.290063,1,"No"
"833",201405080023,2014-01-01,40.308863,-0.690653,4,"No"
"834",201405090019,2014-01-01,44.529977,1.789637,0,"No"
"835",201405100030,2014-01-01,43.246505,3.810951,6,"No"
"836",201405110045,2014-01-01,43.699967,3.988741,3,"No"
"837",201405130003,2014-01-01,43.646581,3.115641,20,"Yes"
"838",201405140007,2014-01-01,45.326114,2.059818,NA,"No"
"839",201405160006,2014-01-01,36.82181,-1.290063,10,"No"
"840",201405160042,2014-01-01,40.053448,1.746832,0,"No"
"841",201405160050,2014-01-01,41.855167,3.935715,0,"No"
"842",201405160051,2014-01-01,41.855167,3.935715,0,"No"
"843",201405160052,2014-01-01,41.855167,3.935715,0,"No"
"844",201405160053,2014-01-01,41.855167,3.935715,0,"No"
"845",201405190002,2014-01-01,41.844706,3.938715,12,"No"
"846",201405190017,2014-01-01,45.402748,2.085509,0,"No"
"847",201405190018,2014-01-01,45.395388,2.074612,0,"No"
"848",201405190019,2014-01-01,45.326114,2.059818,1,"No"
"849",201405200002,2014-01-01,39.646028,-0.453542,1,"No"
"850",201405200013,2014-01-01,43.646581,3.115641,1,"No"
"851",201405210026,2014-01-01,41.008111,0.412115,1,"No"
"852",201405220011,2014-01-01,46.622805,4.684885,2,"No"
"853",201405230013,2014-01-01,45.326114,2.059818,0,"No"
"854",201405240001,2014-01-01,45.326114,2.059818,9,"Yes"
"855",201405240127,2014-01-01,43.146486,11.587623,5,"Yes"
"856",201405270003,2014-01-01,45.326114,2.059818,1,"No"
"857",201405290013,2014-01-01,44.526449,1.639161,3,"No"
"858",201405290014,2014-01-01,44.467182,1.626463,4,"No"
"859",201405300010,2014-01-01,42.546652,-0.357847,0,"No"
"860",201405300012,2014-01-01,45.395388,2.074612,0,"No"
"861",201405310053,2014-01-01,45.326114,2.059818,3,"No"
"862",201405310054,2014-01-01,41.844706,3.938715,2,"No"
"863",201406020020,2014-01-01,43.556059,0.949595,0,"No"
"864",201406020021,2014-01-01,43.556059,0.949595,0,"No"
"865",201406040013,2014-01-01,42.708321,1.231271,NA,"No"
"866",201406040014,2014-01-01,45.565232,3.853247,4,"No"
"867",201406040047,2014-01-01,44.529977,1.789637,5,"No"
"868",201406040073,2014-01-01,40.98429,0.408677,NA,"No"
"869",201406090031,2014-01-01,45.326114,2.059818,1,"No"
"870",201406090035,2014-01-01,43.646581,3.115641,2,"No"
"871",201406100020,2014-01-01,39.647757,-4.090507,1,"No"
"872",201406110017,2014-01-01,43.574668,4.961406,NA,"No"
"873",201406110018,2014-01-01,39.643224,-0.44861,0,"No"
"874",201406120008,2014-01-01,42.708321,1.231271,NA,"No"
"875",201406130016,2014-01-01,43.246505,3.810951,NA,"No"
"876",201406130018,2014-01-01,43.646581,3.115641,1,"No"
"877",201406140003,2014-01-01,44.5752,1.75764,NA,"No"
"878",201406140004,2014-01-01,42.030767,-1.013578,5,"No"
"879",201406140018,2014-01-01,44.612678,1.946452,0,"No"
"880",201406150001,2014-01-01,40.69882,-2.389518,48,"No"
"881",201406150010,2014-01-01,40.438056,-2.388611,NA,"No"
"882",201406150016,2014-01-01,45.326114,2.059818,1,"No"
"883",201406160003,2014-01-01,40.450193,-2.379955,10,"No"
"884",201406160005,2014-01-01,44.5752,1.75764,2,"No"
"885",201406170016,2014-01-01,45.326114,2.059818,1,"No"
"886",201406180017,2014-01-01,45.326114,2.059818,1,"No"
"887",201406180029,2014-01-01,44.07994,2.799344,NA,"No"
"888",201406190008,2014-01-01,47.429032,6.774396,NA,"No"
"889",201406200024,2014-01-01,42.030767,-1.013578,2,"No"
"890",201406200025,2014-01-01,45.326114,2.059818,1,"No"
"891",201406230013,2014-01-01,44.529977,1.789637,NA,"No"
