"","X.2","X.1","X","id","year","date_start","conflict_name","dyad_name","longitude","latitude","where_prec","priogrid_gid","country","country_id","deaths_a","deaths_b","deaths_civilians","deaths_unknown","side_a_new_id","side_a","side_a_relevant","side_b_new_id","side_b","side_b_relevant","deaths_battle","deaths_total","event_relevant","event_civilians","event_community","event_rel_out"
"1102",1102,1102,1102,144187,2014,"2014-08-26","Eggon - Fulani","Eggon - Fulani",8.69959,8.64007,3,142218,"Nigeria",475,15,0,0,0,1172,"Eggon",NA,607,"Fulani",2,15,15,0,0,0,0
"1103",1103,1103,1103,144188,2014,"2014-08-26","Eggon - Fulani","Eggon - Fulani",8.53333,8.45,1,141498,"Nigeria",475,0,2,0,0,1172,"Eggon",NA,607,"Fulani",2,2,2,0,0,0,0
"1104",1104,1104,1104,144189,2014,"2014-08-25","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",14.22774,12.37308,2,147269,"Cameroon",471,0,16,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,16,16,1,0,0,0
"1105",1105,1105,1105,144190,2014,"2014-08-26","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",14.22774,12.37308,2,147269,"Cameroon",471,0,11,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,11,11,1,0,0,0
"1106",1106,1106,1106,144193,2014,"2014-08-27","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",14.21731,12.37066,1,147269,"Nigeria",475,0,3,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,3,3,1,0,0,0
"1107",1107,1107,1107,144194,2014,"2014-08-25","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",14.21731,12.37066,1,147269,"Nigeria",475,0,0,200,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,200,0,1,0,0
"1108",1108,1108,1108,144196,2014,"2014-08-28","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",12.268047,10.484151,1,144385,"Nigeria",475,0,0,14,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,14,0,1,0,0
"1109",1109,1109,1109,144197,2014,"2014-09-01","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.68558,11.5221,1,146548,"Nigeria",475,3,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,3,3,1,0,0,0
"1110",1110,1110,1110,144208,2014,"2014-09-02","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",14.22774,12.37308,1,147269,"Cameroon",471,0,40,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,40,40,1,0,0,0
"1111",1111,1111,1111,144214,2014,"2014-09-02","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",14.152438,11.255863,1,145829,"Nigeria",475,2,3,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,5,5,1,0,0,0
"1112",1112,1112,1112,144223,2014,"2014-09-06","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.536488,11.572354,1,146548,"Nigeria",475,0,50,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,50,50,1,0,0,0
"1113",1113,1113,1113,144227,2014,"2014-09-05","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.4622,10.79942,1,145107,"Nigeria",475,0,0,3,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,3,0,1,0,0
"1114",1114,1114,1114,144230,2014,"2014-09-07","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.3849,10.61592,1,145107,"Nigeria",475,0,0,30,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,30,0,1,0,0
"1115",1115,1115,1115,144237,2014,"2014-09-06","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",14.22774,12.37308,2,147269,"Cameroon",471,0,100,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,100,100,1,0,0,0
"1116",1116,1116,1116,144245,2014,"2014-09-08","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.31976,10.56617,1,145107,"Nigeria",475,27,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,27,27,1,0,0,0
"1117",1117,1117,1117,144252,2014,"2014-09-07","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",12.08863,10.90484,1,145105,"Nigeria",475,3,20,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,23,23,1,0,0,0
"1118",1118,1118,1118,144260,2014,"2014-09-09","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.31976,10.56617,1,145107,"Nigeria",475,0,3,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,3,3,1,0,0,0
"1119",1119,1119,1119,144262,2014,"2014-09-09","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.321153,10.343242,1,144387,"Nigeria",475,0,40,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,40,40,1,0,0,0
"1120",1120,1120,1120,144386,2014,"2014-09-08","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Yan Gora","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Yan Gora",13.3849,10.61592,1,145107,"Nigeria",475,70,0,0,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,4000,"Yan Gora",1,70,70,1,0,0,0
"1121",1121,1121,1121,144388,2014,"2014-09-10","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",12.24682,10.4331,3,144385,"Nigeria",475,0,0,3,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,3,0,1,0,0
"1122",1122,1122,1122,144391,2014,"2014-09-13","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.42133,11.65583,1,146547,"Nigeria",475,0,100,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,100,100,1,0,0,0
"1123",1123,1123,1123,144538,2014,"2014-09-14","Fulani - Jukun","Fulani - Jukun",10.06667,7.91667,1,140781,"Nigeria",475,0,21,0,0,607,"Fulani",2,950,"Jukun",NA,21,21,0,0,0,0
"1124",1124,1124,1124,144539,2014,"2014-07-31","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13,11.5,4,146547,"Nigeria",475,14,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,14,14,1,0,0,0
"1125",1125,1125,1125,144540,2014,"2014-09-12","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Yan Gora","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Yan Gora",13.343213,11.884862,5,146547,"Nigeria",475,0,13,0,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,4000,"Yan Gora",1,13,13,1,0,0,0
"1126",1126,1126,1126,144541,2014,"2014-09-12","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.343213,11.884862,5,146547,"Nigeria",475,0,0,4,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,4,0,1,0,0
"1127",1127,1127,1127,144542,2014,"2014-09-12","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.343213,11.884862,5,146547,"Nigeria",475,0,3,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,3,3,1,0,0,0
"1128",1128,1128,1128,144543,2014,"2014-09-14","Christians (Nigeria) - Muslims (Nigeria)","Christians (Nigeria) - Muslims (Nigeria)",8.95,9.26667,1,142938,"Nigeria",475,5,0,0,0,1020,"Christians (Nigeria)",NA,1021,"Muslims (Nigeria)",NA,5,5,0,0,1,0
"1129",1129,1129,1129,144544,2014,"2014-09-16","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.31976,10.56617,1,145107,"Nigeria",475,0,17,2,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,17,19,1,0,0,0
"1130",1130,1130,1130,144545,2014,"2014-09-10","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.3849,10.61592,1,145107,"Nigeria",475,0,0,6,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,6,0,1,0,0
"1131",1131,1131,1131,144546,2014,"2014-09-17","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",8.513807,11.994354,1,146538,"Nigeria",475,0,0,15,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,15,0,1,0,0
"1132",1132,1132,1132,144547,2014,"2014-09-16","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.42133,11.65583,1,146547,"Nigeria",475,3,60,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,63,63,1,0,0,0
"1133",1133,1133,1133,144548,2014,"2014-09-17","Christians (Nigeria) - Muslims (Nigeria)","Christians (Nigeria) - Muslims (Nigeria)",8.586333,9.376254,1,142938,"Nigeria",475,0,0,13,0,1020,"Christians (Nigeria)",NA,1021,"Muslims (Nigeria)",NA,0,13,0,0,1,0
"1134",1134,1134,1134,144549,2014,"2014-09-17","Christians (Nigeria) - Muslims (Nigeria)","Christians (Nigeria) - Muslims (Nigeria)",8.45,9.25,3,142937,"Nigeria",475,0,0,31,0,1020,"Christians (Nigeria)",NA,1021,"Muslims (Nigeria)",NA,0,31,0,0,1,0
"1135",1135,1135,1135,144550,2014,"2014-09-17","Christians (Nigeria) - Muslims (Nigeria)","Christians (Nigeria) - Muslims (Nigeria)",8.45,9.25,3,142937,"Nigeria",475,0,0,2,0,1020,"Christians (Nigeria)",NA,1021,"Muslims (Nigeria)",NA,0,2,0,0,1,0
"1136",1136,1136,1136,144557,2014,"2014-09-17","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",12.2561,11.7593,1,146545,"Nigeria",475,0,15,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,15,15,1,0,0,0
"1137",1137,1137,1137,144563,2014,"2014-09-15","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.3849,10.61592,1,145107,"Nigeria",475,0,0,16,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,16,0,1,0,0
"1138",1138,1138,1138,144567,2014,"2014-09-17","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",12.4909,11.8072,1,146545,"Nigeria",475,1,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,1,1,0,0,0
"1139",1139,1139,1139,144576,2014,"2014-09-18","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.88216,11.13562,1,145828,"Cameroon",471,0,2,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,2,2,1,0,0,0
"1140",1140,1140,1140,144578,2014,"2014-09-18","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",14.07151,11.15429,1,145829,"Cameroon",471,0,0,4,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,4,0,1,0,0
"1141",1141,1141,1141,144600,2014,"2014-09-19","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",12.63067,11.83022,1,146546,"Nigeria",475,0,48,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,48,48,1,0,0,0
"1142",1142,1142,1142,144607,2014,"2014-09-19","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",12.63067,11.83022,1,146546,"Nigeria",475,0,0,20,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,20,0,1,0,0
"1143",1143,1143,1143,144634,2014,"2014-09-22","Eggon - Fulani","Eggon - Fulani",8.69959,8.64007,3,142218,"Nigeria",475,15,0,0,0,1172,"Eggon",NA,607,"Fulani",2,15,15,0,0,0,0
"1144",1144,1144,1144,144635,2014,"2014-09-24","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",12.33315,10.50673,1,145105,"Nigeria",475,0,0,10,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,10,0,1,0,0
"1145",1145,1145,1145,144636,2014,"2014-09-25","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",12.35722,10.49912,1,144385,"Nigeria",475,0,0,9,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,9,0,1,0,0
"1146",1146,1146,1146,144686,2014,"2014-09-28","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",12.4909,11.8072,1,146545,"Nigeria",475,0,5,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,5,5,1,0,0,0
"1147",1147,1147,1147,144687,2014,"2014-09-29","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.29645,10.64979,1,145107,"Nigeria",475,0,0,20,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,20,0,1,0,0
"1148",1148,1148,1148,144688,2014,"2014-09-29","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.36933,10.60408,1,145107,"Nigeria",475,0,0,20,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,20,0,1,0,0
"1149",1149,1149,1149,144690,2014,"2014-09-25","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.42133,11.65583,1,146547,"Nigeria",475,2,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,2,2,1,0,0,0
"1150",1150,1150,1150,144691,2014,"2014-09-26","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.42133,11.65583,1,146547,"Nigeria",475,0,3,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,3,3,1,0,0,0
"1151",1151,1151,1151,147325,2014,"2014-02-17","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",12.52765,10.18948,3,144386,"Nigeria",475,0,0,11,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,11,0,1,0,0
"1152",1152,1152,1152,147331,2014,"2014-02-21","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",7.504,10.781,3,145096,"Nigeria",475,0,1,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,1,1,0,0,0
"1153",1153,1153,1153,147340,2014,"2014-03-06","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.76114,11.17255,1,145828,"Nigeria",475,0,0,7,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,7,0,1,0,0
"1154",1154,1154,1154,147342,2014,"2014-03-07","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.60269,11.92543,1,146548,"Nigeria",475,0,0,17,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,17,0,1,0,0
"1155",1155,1155,1155,147348,2014,"2014-03-10","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.712983,11.103593,3,145828,"Nigeria",475,3,0,2,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,3,5,1,0,0,0
"1156",1156,1156,1156,147349,2014,"2014-03-15","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.284722,11.724167,1,146547,"Nigeria",475,0,12,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,12,12,1,0,0,0
"1157",1157,1157,1157,147351,2014,"2014-03-17","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",12.24682,10.4331,3,144385,"Nigeria",475,0,0,2,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,2,0,1,0,0
"1158",1158,1158,1158,147355,2014,"2014-03-19","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.41667,11.16667,1,145827,"Nigeria",475,0,30,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,30,30,1,0,0,0
"1159",1159,1159,1159,147749,2014,"2014-03-27","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",12.48333,9.2,3,142945,"Nigeria",475,0,4,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,4,4,1,0,0,0
"1160",1160,1160,1160,147757,2014,"2014-03-29","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",12.646037,11.045854,1,145826,"Nigeria",475,0,0,4,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,4,0,1,0,0
"1161",1161,1161,1161,147759,2014,"2014-04-02","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",12.45165,11.64518,3,146545,"Nigeria",475,0,0,4,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,4,0,1,0,0
"1162",1162,1162,1162,147949,2014,"2014-04-06","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",12.76417,11.09826,3,145826,"Nigeria",475,0,0,22,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,22,0,1,0,0
"1163",1163,1163,1163,147951,2014,"2014-04-17","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.03365,11.65822,1,146547,"Nigeria",475,0,0,40,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,40,0,1,0,0
"1164",1164,1164,1164,147979,2014,"2014-04-19","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",11.334444,11.6775,1,146543,"Nigeria",475,0,0,1,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,0,1,1,0,0,0
"1165",1165,1165,1165,148001,2014,"2014-04-26","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.77493,11.14164,1,145828,"Nigeria",475,0,0,1,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,1,0,1,0,0
"1166",1166,1166,1166,148006,2014,"2014-04-28","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.54889,10.85219,3,145108,"Nigeria",475,0,0,8,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,8,0,1,0,0
"1167",1167,1167,1167,148009,2014,"2014-05-03","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.160274,11.84644,2,146547,"Nigeria",475,0,0,6,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,6,0,1,0,0
"1168",1168,1168,1168,148040,2014,"2014-05-08","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",14.222062,12.374126,1,147269,"Nigeria",475,0,0,30,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,30,0,1,0,0
"1169",1169,1169,1169,148045,2014,"2014-05-10","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.66066,10.98267,1,145108,"Nigeria",475,0,0,1,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,1,0,1,0,0
"1170",1170,1170,1170,148063,2014,"2014-05-25","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.675719,11.643296,1,146548,"Nigeria",475,0,15,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,15,15,1,0,0,0
"1171",1171,1171,1171,149259,2014,"2014-06-03","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",12.8782,10.63582,3,145106,"Nigeria",475,0,0,2,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,2,0,1,0,0
"1172",1172,1172,1172,149260,2014,"2014-06-05","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.54889,10.85219,3,145108,"Nigeria",475,0,0,1,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,0,1,1,0,0,0
"1173",1173,1173,1173,149262,2014,"2014-06-07","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.54889,10.85219,3,145108,"Nigeria",475,0,0,5,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,5,0,1,0,0
"1174",1174,1174,1174,149263,2014,"2014-06-18","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",12.822124,11.231548,5,145826,"Nigeria",475,0,0,1,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,1,0,1,0,0
"1175",1175,1175,1175,149264,2014,"2014-06-19","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.4622,10.79942,1,145107,"Nigeria",475,0,0,6,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,6,0,1,0,0
"1176",1176,1176,1176,149265,2014,"2014-06-19","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",12.69098,10.66744,1,145106,"Nigeria",475,0,0,6,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,6,0,1,0,0
"1177",1177,1177,1177,149266,2014,"2014-06-21","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",12.75177,10.845019,1,145106,"Nigeria",475,0,0,20,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,20,0,1,0,0
"1178",1178,1178,1178,149267,2014,"2014-06-21","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",12.708618,10.868515,1,145106,"Nigeria",475,0,0,20,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,20,0,1,0,0
"1179",1179,1179,1179,149269,2014,"2014-07-03","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.31667,10.88333,1,145107,"Nigeria",475,0,0,2,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,2,0,1,0,0
"1180",1180,1180,1180,149273,2014,"2014-07-03","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",14.21731,12.37066,1,147269,"Nigeria",475,0,0,3,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,3,0,1,0,0
